"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","","10/9/2009"
"","","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","","3:56:50PM"
"","","","","","","Office of the Registrar","","","","",""
"","","SUBJECT: ENGLISH (350)","","","","","","","","",""
"","","TERM:","1102","","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"A1","999","IND","062","1","-","1","0004385837","MORRIS YOUNG","","",""
"A1","999","IND","068","1","-","7","0000713485","JANE ZUENGLER","","",""
"A1","999","IND","084","1","-","1","0004538766","KELLIE ROBERTSON","","",""
"","","","","","","","","PAGE NUMBER:","13","OF","13"
