"","","","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","","",""
"","","","","","","","","","","","","","RUN DATE:","","10/9/2009"
"","","","","","","","","","University of Wisconsin-Madison","","","","","",""
"","","","","","","","","","","","","","RUN TIME:","","3:56:50PM"
"","","","","","","","","","Office of the Registrar","","","","","",""
"","","SUBJECT: TRANSPORTATION AND PUBLIC UTILITIES (243)","","","","","","","","","","","","",""
"","","TERM:","1102","","","","","","","","","","","",""
"","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","","",""
"","TRANSPORTATION AND PUBLIC UTILITIES","","","","","","","","","","","","","",""
"A1","325","LEC","001","1","08:00 - 09:15","T","R","0140 2175","23","6","0002601710","RODNEY STEVENSON","","",""
"A1","325","LEC","002","1","16:00 - 17:15","T","R","0140 1185","24","2","0002601710","RODNEY STEVENSON","","",""
"A1","725","LEC","001","1","08:00 - 09:15","T","R","0140 2175","23","4","0002601710","RODNEY STEVENSON","","",""
"A1","725","LEC","002","1","16:00 - 17:15","T","R","0140 1185","24","2","0002601710","RODNEY STEVENSON","","",""
"","","","","","","","","","","","","PAGE NUMBER:","1","OF","1"
