"","","SUBJECT: PHARMACOLOGY (724)","","","","","","","","","","","",""
"","","TERM:","1102","","","","","","","","","","",""
"","","","","","","","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME"
"021","914","LEC","012","1","-","M","T","W R","F","S","5","0","0003554003","SHOBHINA CHHEDA"
"025","914","LEC","013","1","-","","","","","","2","0","0003554003","SHOBHINA CHHEDA"
"A1","990","IND","007","1","-","","","","","","","2","0002600260","COLIN JEFCOATE"
"A1","990","IND","008","1","-","","","","","","","3","0000683453","ARNOLD RUOHO"
"A1","990","IND","010","1","-","","","","","","","12","0002601638","RICHARD ANDERSON"
"A1","990","IND","011","1","-","","","","","","","1","0002600707","EMERY BRESNICK"
"A1","990","IND","013","1","-","","","","","","","4","0002602101","SHIGEKI MIYAMOTO"
"A1","990","IND","015","1","-","","","","","","","1","0002600852","TIMOTHY KAMP"
"A1","990","IND","016","1","-","","","","","","","1","0003113311","ANNA HUTTENLOCHER"
"A1","990","IND","018","1","-","","","","","","","1","0000904845","PATRICIA KEELY"
"A1","990","IND","019","1","-","","","","","","","2","0002600021","DEANE MOSHER"
"A1","990","IND","020","1","-","","","","","","","4","0000881945","RANDAL TIBBETTS"
"A1","990","IND","021","1","-","","","","","","","2","0003374857","DAVID WASSARMAN"
"A1","990","IND","024","1","-","","","","","","","1","0004002315","SCOTT KENNEDY"
"A1","990","IND","025","1","-","","","","","","","1","0003374775","NADER SHEIBANI"
"A1","990","IND","027","1","-","","","","","","","1","0003343406","MICHELE BASSO"
"A1","990","IND","028","1","-","","","","","","","1","0002600669","JEFFREY HARDIN"
"A1","990","IND","031","1","-","","","","","","","1","0002600596","NED KALIN"
"A1","990","IND","035","1","-","","","","","","","1","0002602027","CRAIG BERRIDGE"
