"","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","",""
"","","","","","","","","","RUN DATE:","3/1/2010"
"","","","","","University of Wisconsin-Madison","","","","",""
"","","","","","","","","","RUN TIME:","3:14:13PM"
"","","","","","Office of the Registrar","","","","",""
"","SUBJECT: PHYSICAL THERAPY (745)","","","","","","","","",""
"TERM:","1104","","","","","","","","",""
"","","","","FACILITY_ID","COMB_ENRL","ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1
 799
IND","003","1","-","","","1","0000739210","BRYAN HEIDERSCHEIT","",""
"A1
 799
IND","006","1","-","","","1","0000737173","STACEY BRICKSON","",""
"","","","","","","","","PAGE NUMBER:","3","OF
3"
