"","","","","","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","",""
"","","","","","","","","","RUN DATE:","3/1/2010"
"","","","","","","University of Wisconsin-Madison","","","",""
"","","","","","","","","","RUN TIME:","3:14:13PM"
"","","","","","","Office of the Registrar","","","",""
"","","SUBJECT: MEDICINE (632)","","","","","","","",""
"","","TERM:","1104","","","","","","",""
"","","","","","","FACILITY_ID
COMB_ENRL
ENRL_TOT","EMPLID","INSTRUCTOR ROLE/NAME","",""
"A1","990","IND","231","1","-","1","0000468166","KIRK HOGAN","",""
"","","","","","","","","","PAGE NUMBER:
6","OF
6"
