"Term:","","","1124","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","","","","","Friday, March 02, 2012",""
"","","","","","","University of Wisconsin - Madison","","","","","","","","",""
"","","","","","","Office of the Registrar","","","","","","","","",""
"","","","","","","","","","","","Facil ID","Comb Enrl","Tot Enrl","Emplid","Instructor Name"
"A1","434","001","LEC","13:00","14:15","","T","","R","","0140 1180","0","44","0000596560","PHILIP GREENWOOD"
"A1","540","001","LEC","14:30","15:45","M","","W","","","0464 0B30","22","7","0001459007","SHI GUANMING"
"A1","610","001","LEC","08:00","09:15","","T","","R","","0140 1170","0","37","0000251469","BARRY GERHART"
"A1","612","001","LEC","11:00","12:15","M","","W","","","0140 1190","0","18","0000934173","KENNETH MERICLE"
"A1","612","002","LEC","13:00","14:15","","T","","R","","0140 4349","0","19","0003559273","LARRY HUNTER"
"A1","628","001","LEC","14:25","17:25","","","W","","","0140 1170","0","36","0000717098","JEAN GRUBE"
"A1","628","002","LEC","14:25","17:25","","T","","","","0140 2270","0","29","0002601086","RAMON ALDAG"
"A1","704","030","LEC","18:15","20:55","M","","","","","0140 2335","0","46","0003078977","ALEXANDER STAJKOVIC"
"A1","715","001","SEM","07:45","10:45","","T","","","","0140 2339","0","45","0004608355","CHAD NAVIS"
"A1","722","001","LEC","13:00","14:15","M","","W","","","0140 2339","0","45","0000596560","PHILIP GREENWOOD"
"A1","728","001","LEC","07:45","10:45","","","W","","","0140 2520","0","39","0003559273","LARRY HUNTER"
"A1","728","002","LEC","14:25","17:25","M","","","","","0140 2335","0","36","0003559273","LARRY HUNTER"
"A1","729","001","LEC","13:00","14:15","","T","","R","","0140 3335","22","11","0002601086","RAMON ALDAG"
"A1","738","001","SEM","07:45","10:45","","","","R","","0140 3325","0","8","0000723469","DANIEL OLSZEWSKI"
"A1","765","001","LEC","13:00","15:50","","","W","","","0140 4349","0","15","0005045552","MALCOLM JEFFRIS"
"A1","765","003","LEC","14:25","17:25","","T","","","","0140 2167","25","17","0003559275","ANN TERLAAK"
"A1","765","004","LEC","07:45","10:45","","","W","","","0140 2167","3","3","0005035749","LOVASOA RAMBOARISATA"
"A1","765","005","LEC","14:25","17:25","","","","","F","0140 1180","41","1","0004747510","ANDREW MAXFIELD"
"A1","765","005","LEC","14:25","17:25","","","","","F","0140 1180","41","1","0000117363","EDWIN TAYLOR"
"A1","765","005","LEC","14:25","17:25","","","","","F","0140 1180","41","1","0002602132","STEPHANIE JUTT"
"A1","765","006","LEC","09:30","12:00","","","W","","","0140 4151","0","4","0004800638","RUSSELL COFF"
"A1","765","030","LEC","18:15","20:55","","","","R","","0140 2339","0","63","0004380930","LORI CROSS"
