"Term:","","","1124","","DEPARTMENT INSTRUCTIONAL REPORT-FINAL","","","","","","","","","Friday, March 02, 2012",""
"","","","","","","University of Wisconsin - Madison","","","","","","","","",""
"","","","","","","Office of the Registrar","","","","","","","","",""
"","","","","","","","","","","","Facil ID","Comb Enrl","Tot Enrl","Emplid","Instructor Name"
"A1","421","301","LAB","11:00","13:00","","","W","","","0464 00B4","13","3","0002600175","THOMAS COX"
"A1","421","302","LAB","15:00","17:00","","","W","","","0464 00B4","7","2","0002600175","THOMAS COX"
"A1","421","303","LAB","19:00","21:00","","","W","","","0464 00B4","14","2","0002600175","THOMAS COX"
"A1","448","001","LEC","11:00","12:15","","T","","R","","0469 1121","0","93","0002601630","MARIA MUNIAGURRIA"
"A1","448","301","DIS","08:50","09:40","","","","","F","0046 6310","0","24","0004576708","PEDRO HANCEVIC"
"A1","448","302","DIS","09:55","10:45","","","","","F","0046 6232","0","24","0004576708","PEDRO HANCEVIC"
"A1","448","303","DIS","12:05","12:55","","","","","F","0046 4322","0","22","0004576708","PEDRO HANCEVIC"
"A1","448","304","DIS","13:20","14:10","","","","","F","0046 4308","0","23","0004576708","PEDRO HANCEVIC"
"A1","450","001","LEC","14:30","15:45","","T","","R","","0046 5206","0","120","0004755719","CHAO FU"
"A1","450","301","DIS","12:05","12:55","","","","","F","0046 6322","0","25","0004585380","HAOMIN WANG"
"A1","450","302","DIS","08:50","09:40","","","","","F","0046 6224","0","25","0004585380","HAOMIN WANG"
"A1","450","303","DIS","09:55","10:45","","","","","F","0046 6101","0","22","0004585380","HAOMIN WANG"
"A1","450","304","DIS","13:20","14:10","","","","","F","0046 6232","0","24","0004585380","HAOMIN WANG"
"A1","450","305","DIS","11:00","11:50","","","","","F","0046 6228","0","24","0004585380","HAOMIN WANG"
"A1","458","001","LEC","14:30","15:45","","T","","R","","0054 0346","0","35","0001067939","RAYMOND DENECKERE"
"A1","462","001","LEC","08:00","09:15","M","","W","","","0057 1313","40","25","0002602096","BRADFORD BARHAM"
"A1","464","001","LEC","13:00","14:15","","T","","R","","0046 5106","0","113","0002601128","ROBERT STAIGER"
"A1","464","301","DIS","11:00","11:50","","","","","F","0046 6101","0","23","0004437749","JOANNA SYRDA"
"A1","464","302","DIS","12:05","12:55","","","","","F","0046 6314","0","22","0004437749","JOANNA SYRDA"
"A1","464","303","DIS","13:20","14:10","","","","","F","0046 6228","0","23","0004437749","JOANNA SYRDA"
"A1","464","304","DIS","09:55","10:45","","","","","F","0046 6116","0","23","0004437749","JOANNA SYRDA"
"A1","464","305","DIS","08:50","09:40","","","","","F","0046 5322","0","22","0004437749","JOANNA SYRDA"
